"Column1","Gene_name","P_values","Adjusted_value","is_significant_p_value","Fold_Change","is_significant_Fold_Change","diffexpressed"
2804,"RPS6KA1",7.790492e-10,1.12988969435616e-08,TRUE,-1.082168,-1,"DOWN"
2822,"KIAA0141",7.790492e-10,1.12988969435616e-08,TRUE,-0.9771853,-1,"DOWN"
2833,"CDK4",8.797194e-10,1.12988969435616e-08,TRUE,1.376362,-1,"UP"
2834,"GNG11",7.790492e-10,1.12988969435616e-08,TRUE,-3.122391,-1,"DOWN"
2838,"GPR116",7.790492e-10,1.12988969435616e-08,TRUE,-3.567822,-1,"DOWN"
2879,"WWP2",1.190147e-09,1.12988969435616e-08,TRUE,-1.012862,-1,"DOWN"
2894,"MAMDC2",1.190147e-09,1.12988969435616e-08,TRUE,-3.07031,-1,"DOWN"
2896,"LEPREL4",1.054913e-09,1.12988969435616e-08,TRUE,2.157032,1,"UP"
2901,"AHCY",1.145126e-09,1.12988969435616e-08,TRUE,1.39742,-1,"UP"
2905,"MAP3K8",1.054913e-09,1.12988969435616e-08,TRUE,-1.627246,-1,"DOWN"
2913,"TMEM79",7.790492e-10,1.12988969435616e-08,TRUE,2.721018,1,"UP"
2915,"C1orf162",8.278932e-10,1.12988969435616e-08,TRUE,-2.676155,-1,"DOWN"
2916,"PSMD3",7.790492e-10,1.12988969435616e-08,TRUE,0.8007382,-1,"UP"
2919,"ORC5",7.790492e-10,1.12988969435616e-08,TRUE,1.134685,-1,"UP"
2925,"CCDC13",8.278932e-10,1.12988969435616e-08,TRUE,-2.251911,-1,"DOWN"
2934,"TRAM1",1.190147e-09,1.12988969435616e-08,TRUE,-0.8579729,-1,"DOWN"
2935,"FAM220A",9.930367e-10,1.12988969435616e-08,TRUE,1.128343,-1,"UP"
2953,"MORC2",7.790492e-10,1.12988969435616e-08,TRUE,1.085225,-1,"UP"
2958,"TNS4",7.790492e-10,1.12988969435616e-08,TRUE,5.0445,1,"UP"
2968,"SLC43A2",8.797194e-10,1.12988969435616e-08,TRUE,-1.337188,-1,"DOWN"
2973,"CERS3",8.797194e-10,1.12988969435616e-08,TRUE,7.080273,1,"UP"
2979,"GINS2",7.790492e-10,1.12988969435616e-08,TRUE,3.45507,1,"UP"
2981,"SH3BP5",7.790492e-10,1.12988969435616e-08,TRUE,-2.218263,-1,"DOWN"
2990,"RAB17",7.790492e-10,1.12988969435616e-08,TRUE,-2.315082,-1,"DOWN"
2994,"ARHGAP17",1.145126e-09,1.12988969435616e-08,TRUE,-0.7429759,-1,"DOWN"
2998,"UPK3B",7.790492e-10,1.12988969435616e-08,TRUE,-4.189375,-1,"DOWN"
3009,"C10orf128",7.790492e-10,1.12988969435616e-08,TRUE,-2.512944,-1,"DOWN"
3016,"SPTLC3",8.278932e-10,1.12988969435616e-08,TRUE,-1.630932,-1,"DOWN"
3037,"ADRB2",7.790492e-10,1.12988969435616e-08,TRUE,-2.939144,-1,"DOWN"
3038,"EFNA3",7.790492e-10,1.12988969435616e-08,TRUE,3.487966,1,"UP"
3058,"OVOL1",1.120542e-09,1.12988969435616e-08,TRUE,3.727452,1,"UP"
3062,"CSRNP1",9.347049e-10,1.12988969435616e-08,TRUE,-3.039301,-1,"DOWN"
3066,"BORA",9.347049e-10,1.12988969435616e-08,TRUE,1.400768,-1,"UP"
3092,"CD160",1.120542e-09,1.12988969435616e-08,TRUE,-2.672131,-1,"DOWN"
3110,"PRKCH",7.790492e-10,1.12988969435616e-08,TRUE,-0.8645312,-1,"DOWN"
3122,"TBC1D10C",9.930367e-10,1.12988969435616e-08,TRUE,-1.797046,-1,"DOWN"
3129,"CPB2",1.189884e-09,1.12988969435616e-08,TRUE,-4.95084,-1,"DOWN"
3130,"SULT1A1",7.790492e-10,1.12988969435616e-08,TRUE,-2.452875,-1,"DOWN"
3131,"ZNF438",9.347049e-10,1.12988969435616e-08,TRUE,-1.026008,-1,"DOWN"
3133,"SEC14L6",7.790492e-10,1.12988969435616e-08,TRUE,-3.724478,-1,"DOWN"
3145,"VIP",7.786975e-10,1.12988969435616e-08,TRUE,-2.964953,-1,"DOWN"
3150,"CDC25C",8.278932e-10,1.12988969435616e-08,TRUE,3.967065,1,"UP"
3152,"RP11-664D7.4",8.797194e-10,1.12988969435616e-08,TRUE,-3.013269,-1,"DOWN"
3155,"STAP2",1.054913e-09,1.12988969435616e-08,TRUE,1.575647,1,"UP"
3157,"HBB",7.790492e-10,1.12988969435616e-08,TRUE,-4.889001,-1,"DOWN"
3159,"GSTM5",7.790492e-10,1.12988969435616e-08,TRUE,-2.945817,-1,"DOWN"
3160,"SLC44A3",1.120542e-09,1.12988969435616e-08,TRUE,-1.261784,-1,"DOWN"
3167,"MDH2",1.190147e-09,1.12988969435616e-08,TRUE,0.8531426,-1,"UP"
3173,"PSMD2",7.790492e-10,1.12988969435616e-08,TRUE,1.590254,1,"UP"
3174,"LONRF3",1.190147e-09,1.12988969435616e-08,TRUE,-2.787777,-1,"DOWN"
3176,"SLC6A8",7.790492e-10,1.12988969435616e-08,TRUE,4.073123,1,"UP"
3179,"RXRG",7.790492e-10,1.12988969435616e-08,TRUE,-3.636542,-1,"DOWN"
3183,"C1orf74",7.790492e-10,1.12988969435616e-08,TRUE,2.277945,1,"UP"
3186,"FBLN5",8.278932e-10,1.12988969435616e-08,TRUE,-2.865724,-1,"DOWN"
3188,"LRCH2",9.347049e-10,1.12988969435616e-08,TRUE,-1.978431,-1,"DOWN"
3255,"PAFAH1B3",8.278932e-10,1.12988969435616e-08,TRUE,2.205649,1,"UP"
3274,"C16orf89",7.790492e-10,1.12988969435616e-08,TRUE,-3.900665,-1,"DOWN"
3278,"HLA-DMA",8.278932e-10,1.12988969435616e-08,TRUE,-2.022625,-1,"DOWN"
3283,"MCM6",9.930367e-10,1.12988969435616e-08,TRUE,1.881162,1,"UP"
3284,"CHTF18",8.277069e-10,1.12988969435616e-08,TRUE,2.049279,1,"UP"
3285,"CD34",7.790492e-10,1.12988969435616e-08,TRUE,-2.618922,-1,"DOWN"
3294,"CDH5",7.790492e-10,1.12988969435616e-08,TRUE,-3.349327,-1,"DOWN"
3308,"STEAP4",7.790492e-10,1.12988969435616e-08,TRUE,-3.324314,-1,"DOWN"
3335,"MYO19",7.790492e-10,1.12988969435616e-08,TRUE,1.784108,1,"UP"
3338,"ZRANB3",9.347049e-10,1.12988969435616e-08,TRUE,1.337887,-1,"UP"
3350,"UCHL5",9.347049e-10,1.12988969435616e-08,TRUE,0.8481136,-1,"UP"
3353,"SLC5A4",7.790492e-10,1.12988969435616e-08,TRUE,-3.380207,-1,"DOWN"
3356,"FHL5",7.790492e-10,1.12988969435616e-08,TRUE,-4.052387,-1,"DOWN"
3363,"XPO5",7.790492e-10,1.12988969435616e-08,TRUE,1.258809,-1,"UP"
3371,"MUSK",8.278932e-10,1.12988969435616e-08,TRUE,-3.270654,-1,"DOWN"
3374,"FAM83B",7.790492e-10,1.12988969435616e-08,TRUE,6.44815,1,"UP"
3384,"MPP5",1.190147e-09,1.12988969435616e-08,TRUE,-0.9232515,-1,"DOWN"
3387,"HMGCLL1",9.347049e-10,1.12988969435616e-08,TRUE,-2.697637,-1,"DOWN"
3402,"RNASE1",7.790492e-10,1.12988969435616e-08,TRUE,-2.728281,-1,"DOWN"
3408,"DUS4L",1.190147e-09,1.12988969435616e-08,TRUE,1.154783,-1,"UP"
3410,"SERPINB6",7.790492e-10,1.12988969435616e-08,TRUE,-1.400465,-1,"DOWN"
3441,"CPEB3",7.790492e-10,1.12988969435616e-08,TRUE,-1.330715,-1,"DOWN"
3469,"KCNA3",7.790492e-10,1.12988969435616e-08,TRUE,-2.796476,-1,"DOWN"
3471,"KRR1",9.347049e-10,1.12988969435616e-08,TRUE,1.004369,-1,"UP"
3475,"KPNA2",7.790492e-10,1.12988969435616e-08,TRUE,2.398456,1,"UP"
3499,"SLC25A10",7.788734e-10,1.12988969435616e-08,TRUE,1.841373,1,"UP"
3503,"FBP1",7.790492e-10,1.12988969435616e-08,TRUE,-3.186047,-1,"DOWN"
3511,"NKAIN1",9.347049e-10,1.12988969435616e-08,TRUE,4.968192,1,"UP"
3516,"HSPB8",8.278932e-10,1.12988969435616e-08,TRUE,-2.030202,-1,"DOWN"
3518,"PTPRC",7.790492e-10,1.12988969435616e-08,TRUE,-1.817637,-1,"DOWN"
3519,"CKAP5",9.347049e-10,1.12988969435616e-08,TRUE,1.256479,-1,"UP"
3520,"CD244",1.120542e-09,1.12988969435616e-08,TRUE,-2.193362,-1,"DOWN"
3530,"RBMS2",8.797194e-10,1.12988969435616e-08,TRUE,-1.599874,-1,"DOWN"
3536,"SERPINB5",9.347049e-10,1.12988969435616e-08,TRUE,6.812746,1,"UP"
3551,"SLC5A6",8.278932e-10,1.12988969435616e-08,TRUE,1.80089,1,"UP"
3584,"SPI1",8.797194e-10,1.12988969435616e-08,TRUE,-2.061228,-1,"DOWN"
3586,"PTPLAD2",7.790492e-10,1.12988969435616e-08,TRUE,-1.572651,-1,"DOWN"
3589,"CYSTM1",7.790492e-10,1.12988969435616e-08,TRUE,-1.651197,-1,"DOWN"
3608,"CPOX",8.797194e-10,1.12988969435616e-08,TRUE,1.250665,-1,"UP"
3651,"MTHFR",7.790492e-10,1.12988969435616e-08,TRUE,-1.271092,-1,"DOWN"
3658,"HYI",1.145126e-09,1.12988969435616e-08,TRUE,-1.115068,-1,"DOWN"
3665,"IL36RN",9.344958e-10,1.12988969435616e-08,TRUE,6.741483,1,"UP"
3666,"SLC51B",7.790492e-10,1.12988969435616e-08,TRUE,-4.452885,-1,"DOWN"
3690,"MS4A15",7.790492e-10,1.12988969435616e-08,TRUE,-5.018495,-1,"DOWN"
3709,"C1orf112",7.790492e-10,1.12988969435616e-08,TRUE,2.145835,1,"UP"
3717,"EXOC3L1",7.790492e-10,1.12988969435616e-08,TRUE,-2.012014,-1,"DOWN"
3718,"BOP1",8.278932e-10,1.12988969435616e-08,TRUE,1.856036,1,"UP"
3719,"PSMD4",9.930367e-10,1.12988969435616e-08,TRUE,0.70303,-1,"UP"
3723,"PFKP",1.120542e-09,1.12988969435616e-08,TRUE,1.747964,1,"UP"
3725,"ESAM",7.790492e-10,1.12988969435616e-08,TRUE,-3.035472,-1,"DOWN"
3727,"KLF2",8.278932e-10,1.12988969435616e-08,TRUE,-2.897528,-1,"DOWN"
3735,"DPH2",1.120542e-09,1.12988969435616e-08,TRUE,1.016089,-1,"UP"
3751,"CPSF4",1.054913e-09,1.12988969435616e-08,TRUE,1.121497,-1,"UP"
3757,"SGOL2",7.790492e-10,1.12988969435616e-08,TRUE,2.228067,1,"UP"
3764,"ECM2",8.278932e-10,1.12988969435616e-08,TRUE,-1.765529,-1,"DOWN"
3765,"SERPINA1",1.054913e-09,1.12988969435616e-08,TRUE,-2.521035,-1,"DOWN"
3775,"SPN",7.790492e-10,1.12988969435616e-08,TRUE,-3.065869,-1,"DOWN"
3794,"GRHL1",7.790492e-10,1.12988969435616e-08,TRUE,2.66621,1,"UP"
3806,"SNX25",7.790492e-10,1.12988969435616e-08,TRUE,-2.088479,-1,"DOWN"
3827,"NKPD1",9.928153e-10,1.12988969435616e-08,TRUE,3.789759,1,"UP"
3832,"SLC9A3R2",1.190147e-09,1.12988969435616e-08,TRUE,-2.284204,-1,"DOWN"
3851,"EPAS1",7.790492e-10,1.12988969435616e-08,TRUE,-3.067192,-1,"DOWN"
3867,"SF3B14",1.145126e-09,1.12988969435616e-08,TRUE,0.8641493,-1,"UP"
3868,"TMEM252",9.340778e-10,1.12988969435616e-08,TRUE,-3.891898,-1,"DOWN"
3869,"RGS18",8.278932e-10,1.12988969435616e-08,TRUE,-2.042366,-1,"DOWN"
3902,"C16orf54",9.347049e-10,1.12988969435616e-08,TRUE,-2.044252,-1,"DOWN"
3915,"PNPLA2",1.054913e-09,1.12988969435616e-08,TRUE,-1.394941,-1,"DOWN"
3924,"ZEB1",7.790492e-10,1.12988969435616e-08,TRUE,-1.769305,-1,"DOWN"
3935,"GJB3",8.278932e-10,1.12988969435616e-08,TRUE,4.973751,1,"UP"
3953,"INTS8",1.054913e-09,1.12988969435616e-08,TRUE,0.9170545,-1,"UP"
3994,"SHCBP1",8.278932e-10,1.12988969435616e-08,TRUE,2.559406,1,"UP"
3996,"NCF4",1.190147e-09,1.12988969435616e-08,TRUE,-1.605832,-1,"DOWN"
4012,"KIR3DL1",8.278932e-10,1.12988969435616e-08,TRUE,-3.369384,-1,"DOWN"
4025,"SACM1L",7.790492e-10,1.12988969435616e-08,TRUE,-1.182448,-1,"DOWN"
4029,"ZEB2",7.790492e-10,1.12988969435616e-08,TRUE,-1.976439,-1,"DOWN"
4030,"HSD17B6",7.790492e-10,1.12988969435616e-08,TRUE,-3.904145,-1,"DOWN"
4041,"CSF3R",8.278932e-10,1.12988969435616e-08,TRUE,-2.503328,-1,"DOWN"
4045,"MSH6",8.278932e-10,1.12988969435616e-08,TRUE,1.510125,1,"UP"
4048,"FKBP4",7.790492e-10,1.12988969435616e-08,TRUE,1.894523,1,"UP"
4051,"DSC3",9.347049e-10,1.12988969435616e-08,TRUE,6.100445,1,"UP"
4055,"TUSC2",7.790492e-10,1.12988969435616e-08,TRUE,-0.7153766,-1,"DOWN"
4056,"PLAC9",7.790492e-10,1.12988969435616e-08,TRUE,-3.3783,-1,"DOWN"
4058,"ATOH8",7.790492e-10,1.12988969435616e-08,TRUE,-3.972265,-1,"DOWN"
4086,"MAST3",1.190147e-09,1.12988969435616e-08,TRUE,-0.9433116,-1,"DOWN"
4094,"HNMT",8.797194e-10,1.12988969435616e-08,TRUE,-1.508696,-1,"DOWN"
4100,"TTC19",9.930367e-10,1.12988969435616e-08,TRUE,-0.7018046,-1,"DOWN"
4117,"VEPH1",7.790492e-10,1.12988969435616e-08,TRUE,-3.845,-1,"DOWN"
4147,"STARD8",7.790492e-10,1.12988969435616e-08,TRUE,-2.829647,-1,"DOWN"
4151,"DUSP9",7.790492e-10,1.12988969435616e-08,TRUE,6.782094,1,"UP"
4186,"TMED6",8.278932e-10,1.12988969435616e-08,TRUE,-2.318732,-1,"DOWN"
4201,"NOD1",7.790492e-10,1.12988969435616e-08,TRUE,-1.247344,-1,"DOWN"
4206,"RNF145",7.790492e-10,1.12988969435616e-08,TRUE,-1.308929,-1,"DOWN"
4214,"L2HGDH",1.054913e-09,1.12988969435616e-08,TRUE,1.463431,-1,"UP"
4216,"PKMYT1",8.797194e-10,1.12988969435616e-08,TRUE,3.281144,1,"UP"
4221,"SEMA3G",7.790492e-10,1.12988969435616e-08,TRUE,-3.239825,-1,"DOWN"
4262,"LMNB2",7.790492e-10,1.12988969435616e-08,TRUE,1.973072,1,"UP"
4264,"DNAJC9",8.278932e-10,1.12988969435616e-08,TRUE,1.318738,-1,"UP"
4271,"TSPAN32",7.790492e-10,1.12988969435616e-08,TRUE,-2.366406,-1,"DOWN"
4275,"CLEC12A",7.790492e-10,1.12988969435616e-08,TRUE,-2.744603,-1,"DOWN"
4276,"MYO1G",7.790492e-10,1.12988969435616e-08,TRUE,-1.618545,-1,"DOWN"
4282,"TNR",1.145126e-09,1.12988969435616e-08,TRUE,-5.034421,-1,"DOWN"
4296,"KLF6",7.790492e-10,1.12988969435616e-08,TRUE,-1.85037,-1,"DOWN"
4339,"GABRA3",9.347049e-10,1.12988969435616e-08,TRUE,7.060363,1,"UP"
4351,"EME1",7.790492e-10,1.12988969435616e-08,TRUE,3.053864,1,"UP"
4373,"CHRNB4",7.790492e-10,1.12988969435616e-08,TRUE,4.641201,1,"UP"
4379,"FPR1",1.190147e-09,1.12988969435616e-08,TRUE,-2.508575,-1,"DOWN"
4385,"CD93",7.790492e-10,1.12988969435616e-08,TRUE,-2.862554,-1,"DOWN"
4403,"MEF2C",1.145126e-09,1.12988969435616e-08,TRUE,-1.972538,-1,"DOWN"
4409,"CENPE",7.790492e-10,1.12988969435616e-08,TRUE,3.067074,1,"UP"
4442,"ANKDD1B",1.120542e-09,1.12988969435616e-08,TRUE,-2.003352,-1,"DOWN"
4452,"ZNF106",9.928153e-10,1.12988969435616e-08,TRUE,-1.185075,-1,"DOWN"
4453,"RANGAP1",7.790492e-10,1.12988969435616e-08,TRUE,1.298064,-1,"UP"
4459,"MRC1L1",8.278932e-10,1.12988969435616e-08,TRUE,-3.584613,-1,"DOWN"
4462,"SLC19A3",7.790492e-10,1.12988969435616e-08,TRUE,-3.627057,-1,"DOWN"
4486,"EXO1",8.278932e-10,1.12988969435616e-08,TRUE,4.03843,1,"UP"
4499,"RNASE4",8.278932e-10,1.12988969435616e-08,TRUE,-2.30208,-1,"DOWN"
4512,"MYL9",7.790492e-10,1.12988969435616e-08,TRUE,-1.887682,-1,"DOWN"
4514,"SPATS2",9.347049e-10,1.12988969435616e-08,TRUE,1.161858,-1,"UP"
4521,"S100A2",9.347049e-10,1.12988969435616e-08,TRUE,6.369531,1,"UP"
4525,"PRKAB1",9.347049e-10,1.12988969435616e-08,TRUE,-0.8513254,-1,"DOWN"
4533,"GAL",1.120542e-09,1.12988969435616e-08,TRUE,5.453031,1,"UP"
4547,"PARP3",8.277069e-10,1.12988969435616e-08,TRUE,-0.9804598,-1,"DOWN"
4555,"FGFR4",7.790492e-10,1.12988969435616e-08,TRUE,-3.260834,-1,"DOWN"
4571,"CA4",7.790492e-10,1.12988969435616e-08,TRUE,-5.397192,-1,"DOWN"
4580,"KIAA0040",7.790492e-10,1.12988969435616e-08,TRUE,-1.784424,-1,"DOWN"
4606,"TRAF7",8.797194e-10,1.12988969435616e-08,TRUE,1.071637,-1,"UP"
4621,"C16orf86",8.797194e-10,1.12988969435616e-08,TRUE,-1.390389,-1,"DOWN"
4625,"GPA33",1.054913e-09,1.12988969435616e-08,TRUE,-4.521099,-1,"DOWN"
4634,"GSK3B",1.190147e-09,1.12988969435616e-08,TRUE,0.8201026,-1,"UP"
4639,"SPC25",8.278932e-10,1.12988969435616e-08,TRUE,3.56266,1,"UP"
4640,"CBX3",9.930367e-10,1.12988969435616e-08,TRUE,0.9769368,-1,"UP"
4641,"KCTD1",1.054913e-09,1.12988969435616e-08,TRUE,2.665376,1,"UP"
4642,"C10orf91",1.120542e-09,1.12988969435616e-08,TRUE,3.020544,1,"UP"
4649,"CSE1L",7.790492e-10,1.12988969435616e-08,TRUE,1.422226,-1,"UP"
4651,"RAD54B",7.790492e-10,1.12988969435616e-08,TRUE,2.268237,1,"UP"
4657,"EDN1",7.790492e-10,1.12988969435616e-08,TRUE,-2.436457,-1,"DOWN"
4664,"ARRB2",8.278932e-10,1.12988969435616e-08,TRUE,-1.454318,-1,"DOWN"
4666,"FZD4",8.797194e-10,1.12988969435616e-08,TRUE,-2.304712,-1,"DOWN"
4688,"CHAF1B",8.278932e-10,1.12988969435616e-08,TRUE,2.504218,1,"UP"
4689,"P2RY14",8.278932e-10,1.12988969435616e-08,TRUE,-2.72392,-1,"DOWN"
4692,"ECT2",7.790492e-10,1.12988969435616e-08,TRUE,3.087698,1,"UP"
4694,"KCTD12",7.790492e-10,1.12988969435616e-08,TRUE,-1.900742,-1,"DOWN"
4701,"IGSF9",7.790492e-10,1.12988969435616e-08,TRUE,4.73782,1,"UP"
4728,"MCM7",7.790492e-10,1.12988969435616e-08,TRUE,1.718826,1,"UP"
4783,"EIF1B",1.190147e-09,1.12988969435616e-08,TRUE,-0.8124581,-1,"DOWN"
4791,"ESRP1",8.797194e-10,1.12988969435616e-08,TRUE,1.486547,-1,"UP"
4792,"CCDC85A",7.790492e-10,1.12988969435616e-08,TRUE,-3.048339,-1,"DOWN"
4793,"ABLIM3",7.790492e-10,1.12988969435616e-08,TRUE,-2.223791,-1,"DOWN"
4807,"N4BP2L1",8.278932e-10,1.12988969435616e-08,TRUE,-1.51947,-1,"DOWN"
4866,"BTK",7.790492e-10,1.12988969435616e-08,TRUE,-2.234112,-1,"DOWN"
4875,"MTX2",1.190147e-09,1.12988969435616e-08,TRUE,0.9083386,-1,"UP"
4876,"ERCC6L",7.790492e-10,1.12988969435616e-08,TRUE,3.898784,1,"UP"
4880,"GUCY1A2",7.790492e-10,1.12988969435616e-08,TRUE,-2.37536,-1,"DOWN"
4882,"YEATS2",9.347049e-10,1.12988969435616e-08,TRUE,1.43499,-1,"UP"
4883,"ARRDC3",9.930367e-10,1.12988969435616e-08,TRUE,-1.30735,-1,"DOWN"
4893,"ESYT3",7.790492e-10,1.12988969435616e-08,TRUE,-2.771828,-1,"DOWN"
4915,"TOMM40",1.054913e-09,1.12988969435616e-08,TRUE,1.131582,-1,"UP"
4940,"IHH",7.788734e-10,1.12988969435616e-08,TRUE,-3.827735,-1,"DOWN"
4944,"STARD9",7.790492e-10,1.12988969435616e-08,TRUE,-2.364691,-1,"DOWN"
4945,"HSF2BP",8.278932e-10,1.12988969435616e-08,TRUE,2.284983,1,"UP"
4965,"DSCC1",8.278932e-10,1.12988969435616e-08,TRUE,2.460697,1,"UP"
4968,"SECISBP2L",7.790492e-10,1.12988969435616e-08,TRUE,-2.127459,-1,"DOWN"
4971,"GGCT",9.347049e-10,1.12988969435616e-08,TRUE,1.788048,1,"UP"
4978,"FAM47E",7.790492e-10,1.12988969435616e-08,TRUE,-1.655796,-1,"DOWN"
4982,"HRC",7.790492e-10,1.12988969435616e-08,TRUE,-2.331559,-1,"DOWN"
4987,"SMC4",1.190147e-09,1.12988969435616e-08,TRUE,1.469153,-1,"UP"
4989,"C1orf116",7.790492e-10,1.12988969435616e-08,TRUE,-2.662007,-1,"DOWN"
4996,"ABCA9",7.788734e-10,1.12988969435616e-08,TRUE,-2.581504,-1,"DOWN"
5000,"PLSCR4",7.790492e-10,1.12988969435616e-08,TRUE,-1.759409,-1,"DOWN"
5009,"APOBR",8.797194e-10,1.12988969435616e-08,TRUE,-2.148169,-1,"DOWN"
5018,"CISH",7.790492e-10,1.12988969435616e-08,TRUE,-1.852695,-1,"DOWN"
5019,"ANGPTL1",7.790492e-10,1.12988969435616e-08,TRUE,-3.500278,-1,"DOWN"
5025,"TICRR",8.278932e-10,1.12988969435616e-08,TRUE,4.163324,1,"UP"
5030,"NCAPG2",7.790492e-10,1.12988969435616e-08,TRUE,2.225679,1,"UP"
5039,"EXOSC5",7.790492e-10,1.12988969435616e-08,TRUE,1.561551,1,"UP"
5053,"CASS4",1.120542e-09,1.12988969435616e-08,TRUE,-2.690217,-1,"DOWN"
5055,"ORC1",8.278932e-10,1.12988969435616e-08,TRUE,3.444691,1,"UP"
5066,"C14orf132",8.278932e-10,1.12988969435616e-08,TRUE,-1.990539,-1,"DOWN"
5078,"DES",7.790492e-10,1.12988969435616e-08,TRUE,-4.456032,-1,"DOWN"
5085,"PPAT",8.278932e-10,1.12988969435616e-08,TRUE,2.097478,1,"UP"
5087,"ZNF385B",8.278932e-10,1.12988969435616e-08,TRUE,-3.313073,-1,"DOWN"
5114,"C1QTNF7",8.277069e-10,1.12988969435616e-08,TRUE,-3.479057,-1,"DOWN"
5124,"CKAP2",8.278932e-10,1.12988969435616e-08,TRUE,2.016741,1,"UP"
5153,"CCNE1",8.278932e-10,1.12988969435616e-08,TRUE,4.036061,1,"UP"
5154,"APBB1",7.790492e-10,1.12988969435616e-08,TRUE,-1.735541,-1,"DOWN"
5157,"FANCG",7.790492e-10,1.12988969435616e-08,TRUE,1.750315,1,"UP"
5176,"CDK1",8.278932e-10,1.12988969435616e-08,TRUE,2.995343,1,"UP"
5177,"KRT17",9.347049e-10,1.12988969435616e-08,TRUE,6.57389,1,"UP"
5180,"ALG3",8.278932e-10,1.12988969435616e-08,TRUE,1.849048,1,"UP"
5200,"PGC",7.790492e-10,1.12988969435616e-08,TRUE,-4.34839,-1,"DOWN"
5227,"C16orf59",8.278932e-10,1.12988969435616e-08,TRUE,3.683625,1,"UP"
5232,"LPHN2",8.278932e-10,1.12988969435616e-08,TRUE,-1.618523,-1,"DOWN"
5244,"C15orf41",9.347049e-10,1.12988969435616e-08,TRUE,1.866086,1,"UP"
5265,"TMEM237",1.054913e-09,1.12988969435616e-08,TRUE,1.520496,1,"UP"
5273,"TMPRSS11E",9.930367e-10,1.12988969435616e-08,TRUE,7.201237,1,"UP"
5286,"COL11A1",1.054913e-09,1.12988969435616e-08,TRUE,6.198231,1,"UP"
5301,"LAPTM5",8.797194e-10,1.12988969435616e-08,TRUE,-1.647703,-1,"DOWN"
5304,"MACROD2",9.930367e-10,1.12988969435616e-08,TRUE,-2.287623,-1,"DOWN"
5307,"STAC3",1.120542e-09,1.12988969435616e-08,TRUE,-1.450908,-1,"DOWN"
5308,"ARHGAP18",7.788734e-10,1.12988969435616e-08,TRUE,-2.095697,-1,"DOWN"
5318,"ARAP3",1.120542e-09,1.12988969435616e-08,TRUE,-1.431827,-1,"DOWN"
5319,"SLC7A5",7.790492e-10,1.12988969435616e-08,TRUE,3.108583,1,"UP"
5331,"NUDT1",7.790492e-10,1.12988969435616e-08,TRUE,1.846662,1,"UP"
5336,"ASF1B",8.278932e-10,1.12988969435616e-08,TRUE,3.180364,1,"UP"
5348,"POC1A",1.054913e-09,1.12988969435616e-08,TRUE,1.699937,1,"UP"
5350,"LAMB2",7.790492e-10,1.12988969435616e-08,TRUE,-1.556646,-1,"DOWN"
5351,"XRCC2",7.790492e-10,1.12988969435616e-08,TRUE,3.716371,1,"UP"
5360,"NOVA2",7.790492e-10,1.12988969435616e-08,TRUE,-2.836747,-1,"DOWN"
5387,"FLVCR2",1.120542e-09,1.12988969435616e-08,TRUE,-2.205709,-1,"DOWN"
5397,"AL163636.6",8.278932e-10,1.12988969435616e-08,TRUE,-2.764213,-1,"DOWN"
5398,"LSM12",1.120542e-09,1.12988969435616e-08,TRUE,0.8422793,-1,"UP"
5420,"RPS27L",8.797194e-10,1.12988969435616e-08,TRUE,-1.086588,-1,"DOWN"
5426,"CAT",7.790492e-10,1.12988969435616e-08,TRUE,-2.218354,-1,"DOWN"
5433,"CHRM1",9.347049e-10,1.12988969435616e-08,TRUE,-3.504747,-1,"DOWN"
5437,"SLC4A4",9.347049e-10,1.12988969435616e-08,TRUE,-2.728215,-1,"DOWN"
5439,"PAICS",8.797194e-10,1.12988969435616e-08,TRUE,2.118435,1,"UP"
5459,"SFTPB",7.790492e-10,1.12988969435616e-08,TRUE,-3.538306,-1,"DOWN"
5462,"SORBS3",1.190147e-09,1.12988969435616e-08,TRUE,-1.103173,-1,"DOWN"
5468,"CYP4B1",7.790492e-10,1.12988969435616e-08,TRUE,-4.408619,-1,"DOWN"
5472,"SIRPB2",1.120542e-09,1.12988969435616e-08,TRUE,-1.727241,-1,"DOWN"
5473,"MSR1",8.278932e-10,1.12988969435616e-08,TRUE,-2.802897,-1,"DOWN"
5474,"ABHD14A",7.790492e-10,1.12988969435616e-08,TRUE,-1.212103,-1,"DOWN"
5481,"ITGA8",7.790492e-10,1.12988969435616e-08,TRUE,-3.224693,-1,"DOWN"
5483,"SARS2",7.790492e-10,1.12988969435616e-08,TRUE,1.165626,-1,"UP"
5491,"PABPC1",7.790492e-10,1.12988969435616e-08,TRUE,1.127096,-1,"UP"
5495,"PSRC1",7.790492e-10,1.12988969435616e-08,TRUE,1.71737,1,"UP"
5507,"PBK",7.790492e-10,1.12988969435616e-08,TRUE,4.00845,1,"UP"
5512,"CD63",8.797194e-10,1.12988969435616e-08,TRUE,-0.941387,-1,"DOWN"
5523,"CCT5",7.790492e-10,1.12988969435616e-08,TRUE,1.651631,1,"UP"
5525,"FCRL6",8.278932e-10,1.12988969435616e-08,TRUE,-2.522798,-1,"DOWN"
5534,"PARD6G",1.120294e-09,1.12988969435616e-08,TRUE,2.091755,1,"UP"
5550,"CST3",9.347049e-10,1.12988969435616e-08,TRUE,-1.145802,-1,"DOWN"
